what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1331683879398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683879710
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1331683879741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331683879741
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1331683879850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683882019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683894035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683899167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683920290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683923831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683926077
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331683926218
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331683926577
